DateTime;SensorID;Active
2010-05-02 01:49:17.088880;M047;0
2010-05-02 01:49:21.907030;M046;1
2010-05-02 01:49:28.366390;M046;0
2010-05-02 01:49:29.810600;M047;1
2010-05-02 01:49:32.100730;M046;1
2010-05-02 01:49:33.619910;M047;0
2010-05-02 01:49:39.234340;M047;1
2010-05-02 01:49:39.870050;M045;1
2010-05-02 01:49:42.145750;M045;0
2010-05-02 01:49:44.049970;M046;0
2010-05-02 01:49:45.939110;M047;0
2010-05-02 01:49:47.381620;M047;1
2010-05-02 01:49:48.019760;M046;1
2010-05-02 01:49:50.764470;M046;0
2010-05-02 01:49:51.838790;M047;0
2010-05-02 01:49:55.012350;M047;1
2010-05-02 01:49:56.048370;M047;0
2010-05-02 01:49:56.666150;M047;1
2010-05-02 01:49:58.937100;M047;0
2010-05-02 01:49:59.559180;M047;1
2010-05-02 01:50:01.411980;M047;0
2010-05-02 01:50:04.128130;M046;1
2010-05-02 01:50:06.031090;M047;1
2010-05-02 01:50:10.380740;M046;0
2010-05-02 01:50:16.905980;M046;1
2010-05-02 01:50:20.410570;M046;0
2010-05-02 01:50:21.449220;M047;0
2010-05-02 01:50:24.144990;M047;1
2010-05-02 01:50:30.583270;M047;0
2010-05-02 01:50:31.172670;M047;1
2010-05-02 01:50:33.438260;M046;1
2010-05-02 01:50:34.081480;M047;0
2010-05-02 01:50:37.672110;M047;1
2010-05-02 01:50:51.800000;M047;0
2010-05-02 01:50:51.825290;M046;0
2010-05-02 01:50:52.415490;M047;1
2010-05-02 01:50:57.215980;M047;0
2010-05-02 01:50:57.859410;M046;1
2010-05-02 01:50:59.285390;M046;0
2010-05-02 01:51:01.560080;M046;1
2010-05-02 01:51:03.029310;M047;1
2010-05-02 01:51:06.805990;M047;0
2010-05-02 01:51:06.831380;M046;0
2010-05-02 01:51:10.341320;M047;1
2010-05-02 01:51:13.459200;M047;0
2010-05-02 01:51:16.598160;M046;1
2010-05-02 01:51:19.749150;M047;1
2010-05-02 01:51:21.611960;M046;0
2010-05-02 01:51:23.077930;M046;1
2010-05-02 01:51:25.382210;M046;0
2010-05-02 01:51:27.699180;M047;0
2010-05-02 01:51:41.684930;M046;1
2010-05-02 01:51:45.228140;M047;1
2010-05-02 01:51:49.630890;M047;0
2010-05-02 01:51:51.519400;M046;0
2010-05-02 01:51:59.668570;M047;1
2010-05-02 01:52:04.105700;M047;0
2010-05-02 01:52:14.307460;M047;1
2010-05-02 01:52:15.349830;M047;0
2010-05-02 01:52:22.004380;M047;1
2010-05-02 01:52:22.029240;M046;1
2010-05-02 01:52:23.084290;M047;0
2010-05-02 01:52:23.731780;M046;0
2010-05-02 01:52:25.190130;M047;1
2010-05-02 01:52:30.398480;M046;1
2010-05-02 01:52:34.408900;M046;0
2010-05-02 01:52:41.309070;M047;0
2010-05-02 01:52:41.949630;M047;1
2010-05-02 01:52:49.728910;M046;1
2010-05-02 01:52:52.448920;M046;0
2010-05-02 01:52:53.079280;M047;0
2010-05-02 01:52:54.988530;M047;1
2010-05-02 01:52:56.435430;M046;1
2010-05-02 01:53:10.445280;M046;0
2010-05-02 01:53:11.071420;M047;0
2010-05-02 01:53:15.488330;M047;1
2010-05-02 01:53:16.976810;M047;0
2010-05-02 01:53:18.439450;M047;1
2010-05-02 01:53:20.306320;M047;0
2010-05-02 01:53:22.599520;M046;1
2010-05-02 01:53:25.695980;M047;1
2010-05-02 01:53:30.126890;M046;0
2010-05-02 01:53:30.769880;M047;0
2010-05-02 01:53:35.588100;M047;1
2010-05-02 01:53:40.019560;M047;0
2010-05-02 01:53:43.119340;M047;1
2010-05-02 01:53:45.030060;M047;0
2010-05-02 01:53:46.089520;M047;1
2010-05-02 01:53:48.808580;M047;0
2010-05-02 01:53:51.111710;M047;1
2010-05-02 01:53:51.729790;M046;1
2010-05-02 01:53:53.584570;M047;0
2010-05-02 01:53:54.205110;M046;0
2010-05-02 01:54:07.115290;M047;1
2010-05-02 01:54:07.140630;M046;1
2010-05-02 01:54:11.272520;M046;0
2010-05-02 01:54:16.894800;M046;1
2010-05-02 01:54:21.307430;M047;0
2010-05-02 01:54:25.265380;M046;0
2010-05-02 01:54:27.559840;M047;1
2010-05-02 01:54:30.095100;M047;0
2010-05-02 01:54:30.120870;M046;1
2010-05-02 01:54:31.168670;M047;1
2010-05-02 01:54:32.187350;M046;0
2010-05-02 01:54:32.830110;M046;1
2010-05-02 01:54:33.448990;M047;0
2010-05-02 01:54:34.071600;M047;1
2010-05-02 01:54:37.989470;M046;0
2010-05-02 01:54:41.145630;M047;0
2010-05-02 01:54:44.689740;M047;1
2010-05-02 01:54:50.748620;M047;0
2010-05-02 01:55:26.099010;M047;1
2010-05-02 01:55:28.419010;M047;0
2010-05-02 01:55:30.669170;M047;1
2010-05-02 01:55:41.987550;M047;0
2010-05-02 01:55:43.060180;M047;1
2010-05-02 01:55:43.702600;M046;1
2010-05-02 01:55:45.621920;M046;0
2010-05-02 01:55:46.239940;M047;0
2010-05-02 01:56:22.959860;M047;1
2010-05-02 01:56:22.985200;M046;1
2010-05-02 01:56:24.019600;M046;0
2010-05-02 01:56:25.080100;M046;1
2010-05-02 01:56:27.386520;M046;0
2010-05-02 01:56:31.340000;M047;0
2010-05-02 01:56:31.971260;M047;1
2010-05-02 01:56:33.039830;M047;0
2010-05-02 01:56:51.187030;M047;1
2010-05-02 01:56:54.664550;M047;0
2010-05-02 01:56:55.735810;M047;1
2010-05-02 01:56:58.037880;M047;0
2010-05-02 01:56:59.551890;M047;1
2010-05-02 01:57:06.849150;M047;0
2010-05-02 01:57:38.435740;M046;1
2010-05-02 01:57:41.207570;M047;1
2010-05-02 01:57:43.503030;M046;0
2010-05-02 01:57:47.859340;M047;0
2010-05-02 01:57:52.275290;M047;1
2010-05-02 01:57:54.150150;M047;0
2010-05-02 01:57:56.040630;M047;1
2010-05-02 01:57:58.809540;M045;1
2010-05-02 01:57:59.449150;M046;1
2010-05-02 01:58:00.929570;M045;0
2010-05-02 01:58:02.392010;M046;0
2010-05-02 01:58:06.788800;M046;1
2010-05-02 01:58:18.308700;M047;0
2010-05-02 01:58:19.308300;M047;1
2010-05-02 01:58:25.768660;M046;0
2010-05-02 01:58:28.055990;M046;1
2010-05-02 01:58:30.329380;M046;0
2010-05-02 01:58:35.981320;M046;1
2010-05-02 01:58:42.448140;M046;0
2010-05-02 01:58:46.410520;M046;1
2010-05-02 01:58:48.897400;M047;0
2010-05-02 01:58:48.923340;M046;0
2010-05-02 01:58:49.521790;M046;1
2010-05-02 01:58:50.951400;M047;1
2010-05-02 01:58:51.559970;M046;0
2010-05-02 01:58:52.200100;M046;1
2010-05-02 01:58:57.016790;M047;0
2010-05-02 01:58:57.659930;M047;1
2010-05-02 01:59:05.380610;M047;0
2010-05-02 01:59:06.012320;M047;1
2010-05-02 01:59:06.610460;M046;0
2010-05-02 01:59:08.055970;M047;0
2010-05-02 01:59:09.106140;M047;1
2010-05-02 01:59:09.741280;M046;1
2010-05-02 01:59:11.210240;M047;0
2010-05-02 01:59:13.938910;M046;0
2010-05-02 01:59:20.846240;M047;1
2010-05-02 01:59:21.912130;M047;0
2010-05-02 01:59:32.547990;M047;1
2010-05-02 01:59:33.151670;M046;1
2010-05-02 01:59:38.721160;M046;0
2010-05-02 01:59:41.821390;M047;0
2010-05-02 01:59:43.281800;M047;1
2010-05-02 01:59:46.829020;M047;0
2010-05-02 01:59:49.109090;M047;1
2010-05-02 01:59:50.985710;M047;0
2010-05-02 01:59:51.617420;M047;1
2010-05-02 01:59:56.827690;M047;0
2010-05-02 02:00:07.445050;M047;1
2010-05-02 02:00:18.948160;M047;0
2010-05-02 02:00:19.999190;M047;1
2010-05-02 02:00:26.458260;M046;1
2010-05-02 02:00:39.388140;M046;0
2010-05-02 02:00:44.598520;M046;1
2010-05-02 02:00:45.651560;M046;0
2010-05-02 02:00:46.279810;M046;1
2010-05-02 02:00:46.901580;M047;0
2010-05-02 02:00:47.532220;M047;1
2010-05-02 02:00:54.369340;M046;0
2010-05-02 02:01:00.838970;M047;0
2010-05-02 02:01:01.911350;M047;1
2010-05-02 02:01:07.951210;M046;1
2010-05-02 02:01:12.348730;M046;0
2010-05-02 02:01:12.996770;M046;1
2010-05-02 02:01:22.787190;M046;0
2010-05-02 02:01:23.428200;M046;1
2010-05-02 02:01:26.599640;M046;0
2010-05-02 02:01:30.141380;M046;1
2010-05-02 02:01:34.970740;M046;0
2010-05-02 02:01:39.788880;M046;1
2010-05-02 02:01:43.348810;M046;0
2010-05-02 02:01:47.690190;M046;1
2010-05-02 02:01:48.307460;M047;0
2010-05-02 02:01:50.188010;M046;0
2010-05-02 02:02:19.680740;M047;1
2010-05-02 02:02:21.965410;M047;0
2010-05-02 02:02:30.334200;M047;1
2010-05-02 02:02:30.359600;M046;1
2010-05-02 02:02:31.791370;M046;0
2010-05-02 02:02:32.821160;M046;1
2010-05-02 02:02:38.058280;M046;0
2010-05-02 02:02:40.781320;M046;1
2010-05-02 02:02:41.820850;M046;0
2010-05-02 02:02:49.912120;M046;1
2010-05-02 02:02:56.768740;M046;0
2010-05-02 02:03:01.164590;M047;0
2010-05-02 02:03:04.309130;M047;1
2010-05-02 02:03:08.309600;M046;1
2010-05-02 02:03:10.202110;M046;0
2010-05-02 02:03:19.988980;M047;0
2010-05-02 02:03:20.605560;M047;1
2010-05-02 02:03:22.506290;M047;0
2010-05-02 02:03:27.707530;M047;1
2010-05-02 02:03:33.340040;M047;0
2010-05-02 02:03:33.970480;M047;1
2010-05-02 02:03:37.090260;M047;0
2010-05-02 02:03:38.159840;M047;1
2010-05-02 02:03:44.616290;M047;0
2010-05-02 02:03:46.483370;M047;1
2010-05-02 02:03:51.640820;M047;0
2010-05-02 02:03:53.938280;M046;1
2010-05-02 02:03:54.991620;M046;0
2010-05-02 02:04:21.551250;M047;1
2010-05-02 02:04:28.468860;M047;0
2010-05-02 02:04:30.358720;M047;1
2010-05-02 02:04:32.257520;M047;0
2010-05-02 02:04:54.599220;M047;1
2010-05-02 02:04:56.918990;M047;0
2010-05-02 02:05:04.266420;M047;1
2010-05-02 02:05:06.117240;M046;1
2010-05-02 02:05:08.430270;M046;0
2010-05-02 02:05:12.447580;M046;1
2010-05-02 02:05:16.646830;M047;0
2010-05-02 02:05:16.674370;M046;0
2010-05-02 02:05:17.675900;M046;1
2010-05-02 02:05:19.513980;M047;1
2010-05-02 02:05:28.055470;M046;0
2010-05-02 02:05:32.872820;M047;0
2010-05-02 02:05:35.612060;M047;1
2010-05-02 02:05:37.919500;M047;0
2010-05-02 02:06:06.965230;M047;1
2010-05-02 02:06:08.447640;M047;0
2010-05-02 02:06:11.148740;M047;1
2010-05-02 02:06:13.434190;M047;0
2010-05-02 02:06:42.837910;M047;1
2010-05-02 02:06:47.237970;M047;0
2010-05-02 02:06:50.391850;M047;1
2010-05-02 02:06:53.506090;M047;0
2010-05-02 02:07:03.698400;M047;1
2010-05-02 02:07:16.428620;M046;1
2010-05-02 02:07:18.735050;M046;0
2010-05-02 02:07:24.778650;M047;0
2010-05-02 02:07:25.420050;M047;1
2010-05-02 02:07:34.345520;M046;1
2010-05-02 02:07:36.229220;M046;0
2010-05-02 02:07:37.700110;M046;1
2010-05-02 02:07:40.027830;M046;0
2010-05-02 02:07:58.999410;M046;1
2010-05-02 02:08:01.335120;M046;0
2010-05-02 02:08:03.239890;M047;0
2010-05-02 02:08:06.355380;M047;1
2010-05-02 02:08:14.510760;M047;0
2010-05-02 02:08:15.141580;M046;1
2010-05-02 02:08:18.288200;M047;1
2010-05-02 02:08:19.290480;M046;0
2010-05-02 02:08:22.419000;M046;1
2010-05-02 02:08:26.799150;M046;0
2010-05-02 02:08:31.608510;M047;0
2010-05-02 02:08:37.285120;M047;1
2010-05-02 02:08:39.555770;M047;0
2010-05-02 02:08:40.608830;M047;1
2010-05-02 02:08:42.509600;M047;0
2010-05-02 02:09:11.900880;M046;1
2010-05-02 02:09:13.802250;M046;0
2010-05-02 02:09:45.688070;M047;1
2010-05-02 02:09:54.181960;M047;0
2010-05-02 02:09:54.800530;M047;1
2010-05-02 02:09:56.689600;M047;0
2010-05-02 02:09:58.159070;M047;1
2010-05-02 02:10:13.366210;M046;1
2010-05-02 02:10:16.905720;M046;0
2010-05-02 02:10:21.728970;M046;1
2010-05-02 02:10:24.889170;M046;0
2010-05-02 02:10:25.929970;M046;1
2010-05-02 02:10:28.259210;M046;0
2010-05-02 02:10:35.538920;M046;1
2010-05-02 02:10:54.109850;M045;1
2010-05-02 02:10:54.739720;M050;1
2010-05-02 02:11:00.357440;M050;0
2010-05-02 02:11:04.119890;M049;1
2010-05-02 02:11:04.145850;M050;1
2010-05-02 02:11:05.786960;M047;0
2010-05-02 02:11:06.400310;M046;0
2010-05-02 02:11:07.855200;M049;0
2010-05-02 02:11:13.940700;M050;0
2010-05-02 02:11:22.528130;M050;1
2010-05-02 02:11:23.561880;M044;1
2010-05-02 02:11:24.187170;M043;1
2010-05-02 02:11:27.729790;M050;0
2010-05-02 02:11:28.856480;M044;0
2010-05-02 02:11:30.679050;M044;1
2010-05-02 02:11:31.735540;M045;0
2010-05-02 02:11:33.012650;M045;1
2010-05-02 02:11:33.038940;M044;0
2010-05-02 02:11:34.436430;M044;1
2010-05-02 02:11:35.076100;M028;1
2010-05-02 02:11:36.116350;M029;1
2010-05-02 02:11:36.740410;M044;0
2010-05-02 02:11:39.875300;M044;1
2010-05-02 02:11:41.131680;M045;0
2010-05-02 02:11:41.157580;M050;1
2010-05-02 02:11:42.189790;M045;1
2010-05-02 02:11:44.077560;M029;0
2010-05-02 02:11:44.719200;M028;0
2010-05-02 02:11:46.151970;M043;0
2010-05-02 02:11:46.764440;M043;1
2010-05-02 02:11:49.267480;M028;1
2010-05-02 02:11:49.293450;M029;1
2010-05-02 02:11:50.714580;M037;1
2010-05-02 02:11:52.385380;M045;0
2010-05-02 02:11:52.411380;M038;1
2010-05-02 02:11:53.036190;M050;0
2010-05-02 02:11:53.923180;M028;0
2010-05-02 02:11:53.949080;M044;0
2010-05-02 02:11:54.795330;M029;0
2010-05-02 02:11:54.820590;M043;0
2010-05-02 02:11:56.673490;M038;0
2010-05-02 02:11:58.131380;M038;1
2010-05-02 02:12:02.928750;M038;0
2010-05-02 02:12:06.467870;M038;1
2010-05-02 02:12:11.245910;M039;1
2010-05-02 02:12:12.289060;M040;1
2010-05-02 02:12:23.329150;M037;0
2010-05-02 02:12:23.945680;M038;0
2010-05-02 02:12:39.634140;M040;0
2010-05-02 02:12:46.504150;M040;1
2010-05-02 02:12:47.136530;M041;1
2010-05-02 02:12:51.939870;M041;0
2010-05-02 02:12:56.350260;M039;0
2010-05-02 02:12:58.630850;M040;0
2010-05-02 02:13:00.071600;M040;1
2010-05-02 02:13:01.137240;M039;1
2010-05-02 02:13:05.107300;M039;0
2010-05-02 02:13:09.538710;M040;0
2010-05-02 02:13:10.179090;M039;1
2010-05-02 02:13:10.825380;M040;1
2010-05-02 02:13:12.877690;M039;0
2010-05-02 02:13:12.903660;M040;0
2010-05-02 02:13:16.409670;M040;1
2010-05-02 02:13:18.289510;M040;0
2010-05-02 02:34:45.380700;M039;1
2010-05-02 02:34:51.044590;M039;0
2010-05-02 02:36:11.800760;M039;1
2010-05-02 02:36:13.667820;M039;0
2010-05-02 02:36:15.142290;M039;1
2010-05-02 02:36:24.921550;M039;0
2010-05-02 02:36:47.678360;M039;1
2010-05-02 02:36:52.058750;M039;0
2010-05-02 02:37:00.274870;M039;1
2010-05-02 02:37:07.178720;M039;0
2010-05-02 02:37:07.809560;M039;1
2010-05-02 02:37:10.111320;M039;0
2010-05-02 02:37:12.213210;M039;1
2010-05-02 02:37:12.238790;M040;1
2010-05-02 02:37:15.770340;M040;0
2010-05-02 02:37:16.391910;M039;0
2010-05-02 02:37:22.460640;M039;1
2010-05-02 02:37:28.938220;M038;1
2010-05-02 02:37:32.899540;M040;1
2010-05-02 02:37:35.166050;M040;0
2010-05-02 02:37:37.879670;M040;1
2010-05-02 02:37:40.199400;M038;0
2010-05-02 02:37:41.255680;M041;1
2010-05-02 02:37:45.236200;M040;0
2010-05-02 02:37:48.340010;M040;1
2010-05-02 02:37:48.959120;M041;0
2010-05-02 02:37:50.429830;M040;0
2010-05-02 02:37:53.991230;M038;1
2010-05-02 02:37:57.529470;M038;0
2010-05-02 02:37:58.170630;M039;0
2010-05-02 02:37:58.757150;M038;1
2010-05-02 02:38:00.645700;M039;1
2010-05-02 02:38:02.538800;M040;1
2010-05-02 02:38:03.614890;M041;1
2010-05-02 02:38:04.221100;M038;0
2010-05-02 02:38:06.499810;M039;0
2010-05-02 02:38:08.392550;M041;0
2010-05-02 02:38:11.089240;M041;1
2010-05-02 02:38:50.183790;M039;1
2010-05-02 02:38:50.825020;M041;0
2010-05-02 02:38:51.458450;M041;1
2010-05-02 02:38:52.098460;M040;0
2010-05-02 02:38:52.737660;M038;1
2010-05-02 02:38:55.645660;M039;0
2010-05-02 02:38:56.950080;M039;1
2010-05-02 02:38:58.632080;M041;0
2010-05-02 02:38:58.658010;M040;1
2010-05-02 02:38:59.689000;M041;1
2010-05-02 02:39:02.213650;M038;0
2010-05-02 02:39:02.239650;M039;0
2010-05-02 02:39:03.255740;M040;0
2010-05-02 02:39:06.833680;M040;1
2010-05-02 02:39:07.460220;M041;0
2010-05-02 02:39:08.099700;M040;0
2010-05-02 02:39:10.835690;M041;1
2010-05-02 02:39:13.148950;M041;0
2010-05-02 02:39:16.342250;M041;1
2010-05-02 02:39:20.308370;M041;0
2010-05-02 02:39:21.724260;M041;1
2010-05-02 02:39:30.698230;M040;1
2010-05-02 02:39:42.550810;M039;1
2010-05-02 02:39:44.621870;M041;0
2010-05-02 02:39:44.647390;M038;1
2010-05-02 02:39:48.201130;M040;0
2010-05-02 02:39:49.659430;M038;0
2010-05-02 02:40:04.468400;M038;1
2010-05-02 02:40:08.054690;M039;0
2010-05-02 02:40:13.638580;M041;1
2010-05-02 02:40:15.539210;M041;0
2010-05-02 02:40:24.836220;M038;0
2010-05-02 02:40:26.735140;M038;1
2010-05-02 02:40:27.386030;M041;1
2010-05-02 02:40:29.641120;M040;1
2010-05-02 02:40:32.111050;M039;1
2010-05-02 02:40:33.147240;M038;0
2010-05-02 02:40:34.579980;M041;0
2010-05-02 02:40:36.060710;M040;0
2010-05-02 02:40:37.519000;M038;1
2010-05-02 02:40:56.041270;M039;0
2010-05-02 02:41:05.608530;M039;1
2010-05-02 02:41:08.758860;M039;0
2010-05-02 02:41:13.129700;M039;1
2010-05-02 02:41:17.948970;M039;0
2010-05-02 02:41:18.985380;M037;1
2010-05-02 02:41:24.290080;M037;0
2010-05-02 02:41:30.408450;M037;1
2010-05-02 02:41:35.190620;M029;1
2010-05-02 02:41:36.239860;M028;1
2010-05-02 02:41:37.315860;M043;1
2010-05-02 02:41:37.341250;M042;1
2010-05-02 02:41:38.156250;M050;1
2010-05-02 02:41:38.182290;M044;1
2010-05-02 02:41:38.760590;M028;0
2010-05-02 02:41:39.608230;M038;0
2010-05-02 02:41:39.634260;M046;1
2010-05-02 02:41:40.240140;M045;1
2010-05-02 02:41:41.353570;M029;0
2010-05-02 02:41:41.379560;M037;0
2010-05-02 02:41:41.404640;M047;1
2010-05-02 02:41:41.969320;M042;0
2010-05-02 02:41:42.608790;M047;0
2010-05-02 02:41:43.252740;M043;0
2010-05-02 02:41:43.869550;M044;0
2010-05-02 02:41:44.492260;M046;0
2010-05-02 02:41:46.365830;M050;0
2010-05-02 02:41:46.989100;M046;1
2010-05-02 02:41:48.869380;M046;0
2010-05-02 02:41:50.759790;M046;1
2010-05-02 02:41:54.715710;M047;1
2010-05-02 02:41:56.162070;M048;1
2010-05-02 02:41:58.263550;M049;1
2010-05-02 02:41:58.289340;M046;0
2010-05-02 02:41:58.879620;M045;0
2010-05-02 02:42:00.020320;M047;0
2010-05-02 02:42:00.046370;M049;0
2010-05-02 02:42:02.358250;M045;1
2010-05-02 02:42:05.925880;M048;0
2010-05-02 02:42:08.229590;M045;0
2010-05-02 02:42:08.851270;M047;1
2010-05-02 02:42:10.537680;M047;0
2010-05-02 02:42:10.563060;M045;1
2010-05-02 02:42:11.130020;M048;1
2010-05-02 02:42:12.179440;M045;0
2010-05-02 02:42:13.645610;M048;0
2010-05-02 02:42:15.345710;M048;1
2010-05-02 02:42:15.371170;M045;1
2010-05-02 02:42:16.795760;M048;0
2010-05-02 02:42:30.992550;M047;1
2010-05-02 02:42:31.017750;M048;1
2010-05-02 02:42:34.127910;M047;0
2010-05-02 02:42:36.980780;M047;1
2010-05-02 02:42:37.006160;M049;1
2010-05-02 02:42:38.836140;M049;0
2010-05-02 02:42:39.471670;M050;1
2010-05-02 02:42:41.359450;M047;0
2010-05-02 02:42:42.781880;M045;0
2010-05-02 02:42:44.259020;M045;1
2010-05-02 02:42:48.289290;M050;0
2010-05-02 02:42:50.591480;M047;1
2010-05-02 02:42:51.221210;M049;1
2010-05-02 02:42:52.097380;M045;0
2010-05-02 02:42:52.122630;M050;1
2010-05-02 02:42:54.380090;M047;0
2010-05-02 02:42:55.036490;M049;0
2010-05-02 02:42:57.739080;M049;1
2010-05-02 02:43:00.240890;M048;0
2010-05-02 02:43:00.266630;M049;0
2010-05-02 02:43:02.756090;M048;1
2010-05-02 02:43:02.782040;M050;0
2010-05-02 02:43:03.590750;M047;1
2010-05-02 02:43:03.616750;M049;1
2010-05-02 02:43:06.311090;M049;0
2010-05-02 02:43:07.392670;M049;1
2010-05-02 02:43:10.075990;M049;0
2010-05-02 02:43:10.710780;M050;1
2010-05-02 02:43:14.515630;M047;0
2010-05-02 02:43:14.541620;M049;1
2010-05-02 02:43:16.448610;M046;1
2010-05-02 02:43:17.311830;M047;1
2010-05-02 02:43:17.337890;M045;1
2010-05-02 02:43:18.367130;M050;0
2010-05-02 02:43:18.976020;M049;0
2010-05-02 02:43:20.436160;M045;0
2010-05-02 02:43:22.517740;M047;0
2010-05-02 02:43:22.543770;M048;0
2010-05-02 02:43:23.139490;M046;0
2010-05-02 02:43:26.718800;M047;1
2010-05-02 02:43:28.198090;M050;1
2010-05-02 02:43:28.871960;M046;1
2010-05-02 02:43:33.228970;M046;0
2010-05-02 02:43:33.871700;M047;0
2010-05-02 02:43:34.674550;M050;0
2010-05-02 02:43:34.700360;M046;1
2010-05-02 02:43:35.748630;M050;1
2010-05-02 02:43:36.800330;M046;0
2010-05-02 02:43:38.524640;M045;1
2010-05-02 02:43:38.550110;M046;1
2010-05-02 02:43:39.129750;M050;0
2010-05-02 02:43:40.143640;M045;0
2010-05-02 02:43:41.255960;M047;1
2010-05-02 02:43:42.296050;M045;1
2010-05-02 02:43:43.320850;M045;0
2010-05-02 02:43:51.484790;M048;1
2010-05-02 02:43:52.526020;M048;0
2010-05-02 02:43:53.161220;M047;0
2010-05-02 02:43:54.197070;M047;1
2010-05-02 02:44:04.197920;M047;0
2010-05-02 02:44:05.239470;M047;1
2010-05-02 02:44:07.548940;M047;0
2010-05-02 02:44:09.006240;M049;1
2010-05-02 02:44:12.585960;M049;0
2010-05-02 02:44:17.777380;M047;1
2010-05-02 02:44:18.828140;M047;0
2010-05-02 02:44:27.341190;M047;1
2010-05-02 02:44:30.912860;M047;0
2010-05-02 02:44:35.073370;M047;1
2010-05-02 02:44:35.099540;M050;1
2010-05-02 02:44:35.710710;M044;1
2010-05-02 02:44:36.310100;M043;1
2010-05-02 02:44:37.790480;M047;0
2010-05-02 02:44:39.885320;M045;1
2010-05-02 02:44:39.911200;D004;0
2010-05-02 02:44:41.693620;M045;0
2010-05-02 02:44:42.321860;M046;0
2010-05-02 02:44:42.961720;M043;0
2010-05-02 02:44:43.995590;M046;1
2010-05-02 02:44:45.035670;M044;0
2010-05-02 02:44:45.650270;M050;0
2010-05-02 02:44:46.681840;M046;0
2010-05-02 02:44:48.579930;M046;1
2010-05-02 02:44:56.308880;M047;1
2010-05-02 02:44:58.588620;M047;0
2010-05-02 02:45:02.138490;M046;0
2010-05-02 02:45:02.806030;M046;1
2010-05-02 02:45:05.096360;M047;1
2010-05-02 02:45:07.379790;M047;0
2010-05-02 02:45:11.737810;M047;1
2010-05-02 02:45:13.835450;M048;1
2010-05-02 02:45:13.861340;M049;1
2010-05-02 02:45:14.452380;M046;0
2010-05-02 02:45:15.485970;M048;0
2010-05-02 02:45:16.117150;M049;0
2010-05-02 02:45:16.729430;M047;0
2010-05-02 02:45:18.189750;M048;1
2010-05-02 02:45:22.598570;M048;0
2010-05-02 02:45:25.325910;M046;1
2010-05-02 02:45:26.368260;M048;1
2010-05-02 02:45:27.419670;M046;0
2010-05-02 02:45:28.476360;M048;0
2010-05-02 02:45:31.196430;M046;1
2010-05-02 02:45:33.315900;M048;1
2010-05-02 02:45:33.341190;M049;1
2010-05-02 02:45:35.349950;M047;1
2010-05-02 02:45:35.375740;M049;0
2010-05-02 02:45:38.056400;M048;0
2010-05-02 02:45:46.598790;M048;1
2010-05-02 02:45:48.919170;M046;0
2010-05-02 02:45:49.559400;M047;0
2010-05-02 02:45:56.044320;M048;0
2010-05-02 02:45:59.166090;M048;1
2010-05-02 02:46:05.444750;M047;1
2010-05-02 02:46:05.470150;M046;1
2010-05-02 02:46:06.090540;M048;0
2010-05-02 02:46:12.059760;M047;0
2010-05-02 02:46:16.532300;M049;1
2010-05-02 02:46:17.551550;M047;1
2010-05-02 02:46:20.229290;M049;0
2010-05-02 02:46:24.609230;M046;0
2010-05-02 02:46:30.278560;M046;1
2010-05-02 02:46:31.308580;M049;1
2010-05-02 02:46:34.880560;M049;0
2010-05-02 02:46:49.733850;M047;0
2010-05-02 02:47:08.669320;M047;1
2010-05-02 02:47:18.920560;M045;1
2010-05-02 02:47:22.058810;M049;1
2010-05-02 02:47:24.712060;M048;1
2010-05-02 02:47:27.037900;M047;0
2010-05-02 02:47:27.679600;M048;0
2010-05-02 02:47:28.311050;M049;0
2010-05-02 02:47:30.600850;M046;0
2010-05-02 02:47:31.631240;M045;0
2010-05-02 02:47:32.250530;M045;1
2010-05-02 02:47:35.420310;M045;0
2010-05-02 02:47:41.088330;M045;1
2010-05-02 02:47:58.017770;M046;1
2010-05-02 02:48:02.840440;M046;0
2010-05-02 02:48:03.881710;M046;1
2010-05-02 02:48:05.330080;M045;0
2010-05-02 02:48:06.164320;M047;1
2010-05-02 02:48:06.190300;M049;1
2010-05-02 02:48:08.449470;M046;0
2010-05-02 02:48:09.088530;M046;1
2010-05-02 02:48:11.441900;M045;1
2010-05-02 02:48:14.138610;M049;0
2010-05-02 02:48:15.584140;M045;0
2010-05-02 02:48:17.401340;M047;0
2010-05-02 02:48:18.438790;M047;1
2010-05-02 02:48:19.895970;M047;0
2010-05-02 02:48:36.341270;M047;1
2010-05-02 02:48:40.288630;M046;0
2010-05-02 02:48:40.929710;M047;0
2010-05-02 02:48:41.559120;M046;1
2010-05-02 02:48:44.285340;M046;0
2010-05-02 02:48:49.054220;M046;1
2010-05-02 02:48:53.439000;M046;0
2010-05-02 02:49:01.123670;M046;1
2010-05-02 02:49:05.116670;M046;0
2010-05-02 02:49:16.158710;M046;1
2010-05-02 02:49:21.394460;M046;0
2010-05-02 02:49:24.100780;M046;1
2010-05-02 02:49:28.485400;M046;0
2010-05-02 02:50:14.518730;M046;1
2010-05-02 02:50:16.408690;M046;0
2010-05-02 02:52:09.641290;M046;1
2010-05-02 02:52:12.727830;M046;0
2010-05-02 02:52:21.144070;M047;1
2010-05-02 02:52:21.169480;M046;1
2010-05-02 02:52:23.019390;M047;0
2010-05-02 02:52:26.549620;M046;0
2010-05-02 02:52:32.999590;M046;1
2010-05-02 02:52:35.290540;M046;0
2010-05-02 02:52:36.546740;M047;1
2010-05-02 02:52:36.572590;M046;1
