;Timestamp;SensorType;SensorID;Active;Sensor_Added;SensorActivationTime;Duration;LC;room;room_major
3331;2007-10-27 08:57:51.151605;M;35;1.0;35;1.053704;0.237931;s;bedroom_south;bedroom_south
3332;2007-10-27 08:57:51.389536;M;32;1.0;32;1.00171;0.8157730000000001;s;bedroom_south;bedroom_south
3333;2007-10-27 08:57:52.205309;M;35;0.0;0;;0.18593700000000002;c;bedroom_south;bedroom_south
3334;2007-10-27 08:57:52.391246;M;32;0.0;0;;0.21393900000000002;c;bedroom_south;bedroom_south
3335;2007-10-27 08:57:52.605185;M;35;1.0;35;1.431596;0.45187900000000003;s;bedroom_south;bedroom_south
3336;2007-10-27 08:57:53.057064;M;36;0.0;0;;0.132962;c;bedroom_south;bedroom_south
3337;2007-10-27 08:57:53.190026;M;30;0.0;0;;0.846755;c;bedroom_south;bedroom_south
3338;2007-10-27 08:57:54.036781;M;35;0.0;0;;0.931726;c;bedroom_south;bedroom_south
3339;2007-10-27 08:57:54.968507;M;35;1.0;35;1.0537340000000002;1.0537340000000002;s;bedroom_south;bedroom_south
3340;2007-10-27 08:57:56.022241;M;35;0.0;0;;0.842755;c;bedroom_south;bedroom_south
3341;2007-10-27 08:57:56.864996;M;29;0.0;0;;1.223656;c;hallway_upstairs;bedroom_south
3342;2007-10-27 08:57:58.088652;M;35;1.0;35;1.0547440000000001;0.316912;s;bedroom_south;bedroom_south
3343;2007-10-27 08:57:58.405564;M;29;1.0;29;3.427073;0.6485620000000001;s;hallway_upstairs;bedroom_south
3344;2007-10-27 08:57:59.054126;M;36;1.0;36;4.992920000000001;0.08927;s;bedroom_south;bedroom_south
3345;2007-10-27 08:57:59.143396;M;30;1.0;30;3.8714320000000004;0.0;s;bedroom_south;bedroom_south
3346;2007-10-27 08:57:59.143396;M;35;0.0;0;;1.862851;c;bedroom_south;bedroom_south
3347;2007-10-27 08:58:01.006247;M;32;1.0;32;6.220976;0.8263900000000001;s;bedroom_south;bedroom_south
3348;2007-10-27 08:58:01.832637;M;29;0.0;0;;1.182191;c;hallway_upstairs;bedroom_south
3349;2007-10-27 08:58:03.014828;M;30;0.0;0;;0.34540000000000004;c;bedroom_south;bedroom_south
3350;2007-10-27 08:58:03.360228;M;30;1.0;30;5.787015;0.686818;s;bedroom_south;bedroom_south
3351;2007-10-27 08:58:04.047046;M;36;0.0;0;;0.21094900000000003;c;bedroom_south;bedroom_south
3352;2007-10-27 08:58:04.257995;M;36;1.0;36;3.1811890000000003;0.6817960000000001;s;bedroom_south;bedroom_south
3353;2007-10-27 08:58:04.939791;M;29;1.0;29;5.503567;0.6838270000000001;s;hallway_upstairs;hallway_upstairs
3354;2007-10-27 08:58:05.623618;M;28;1.0;28;6.317893000000001;1.1316810000000002;s;hallway_upstairs;hallway_upstairs
3355;2007-10-27 08:58:06.755299;M;27;1.0;27;5.3252250000000005;0.471924;s;hallway_upstairs;hallway_upstairs
3356;2007-10-27 08:58:07.227223;M;32;1.0;32;1.053955;0.211961;s;bedroom_south;bedroom_south
3357;2007-10-27 08:58:07.439184;M;36;0.0;0;;0.841994;c;bedroom_south;bedroom_south
3358;2007-10-27 08:58:08.281178;M;32;0.0;0;;0.8660650000000001;c;bedroom_south;bedroom_south
3359;2007-10-27 08:58:09.147243;M;30;0.0;0;;0.849083;c;bedroom_south;bedroom_south
3360;2007-10-27 08:58:09.996326;M;26;1.0;26;6.023507;0.44703200000000004;s;stairs;stairs
3361;2007-10-27 08:58:10.443358;M;29;0.0;0;;1.498153;c;hallway_upstairs;hallway_upstairs
3362;2007-10-27 08:58:11.941511;M;28;0.0;0;;0.139013;c;hallway_upstairs;hallway_upstairs
3363;2007-10-27 08:58:12.080524;M;27;0.0;0;;0.13600900000000002;c;hallway_upstairs;hallway_upstairs
3364;2007-10-27 08:58:12.216533;M;25;1.0;25;4.261718;1.189116;s;hallway_downstairs;hallway_downstairs
3365;2007-10-27 08:58:13.405649;M;24;1.0;24;5.839817;0.5760540000000001;s;hallway_downstairs;hallway_downstairs
3366;2007-10-27 08:58:13.981703;M;21;1.0;21;5.8176190000000005;1.111933;s;hallway_downstairs;hallway_downstairs
3367;2007-10-27 08:58:15.093636;M;22;1.0;22;5.896442;0.926197;s;hallway_downstairs;hallway_downstairs
3368;2007-10-27 08:58:16.019833;M;26;0.0;0;;0.45841800000000005;c;stairs;hallway_downstairs
3369;2007-10-27 08:58:16.478251;M;25;0.0;0;;0.24993;c;hallway_downstairs;hallway_downstairs
3370;2007-10-27 08:58:16.728181;M;23;1.0;23;2.7032920000000003;0.188975;s;hallway_downstairs;hallway_downstairs
3371;2007-10-27 08:58:16.917156;M;1;1.0;1;2.514317;0.847743;s;living_room;living_room
3372;2007-10-27 08:58:17.764899;M;7;1.0;7;3.0332090000000003;1.2346570000000001;s;living_room;living_room
3373;2007-10-27 08:58:18.999556;M;6;1.0;6;4.067032;0.24591000000000002;s;living_room;living_room
3374;2007-10-27 08:58:19.245466;M;24;0.0;0;;0.186007;c;hallway_downstairs;living_room
3375;2007-10-27 08:58:19.431473;M;1;0.0;0;;0.0;c;living_room;hallway_downstairs
3376;2007-10-27 08:58:19.431473;M;23;0.0;0;;0.36784900000000004;c;hallway_downstairs;hallway_downstairs
3377;2007-10-27 08:58:19.799322;M;21;0.0;0;;0.170997;c;hallway_downstairs;hallway_downstairs
3378;2007-10-27 08:58:19.970319;M;1;1.0;1;3.149597;0.0;s;living_room;hallway_downstairs
3379;2007-10-27 08:58:19.970319;M;23;1.0;23;2.958613;0.827789;s;hallway_downstairs;hallway_downstairs
3380;2007-10-27 08:58:20.798108;M;7;0.0;0;;0.19197;c;living_room;living_room
3381;2007-10-27 08:58:20.990078;M;22;0.0;0;;1.0899130000000001;c;hallway_downstairs;living_room
3382;2007-10-27 08:58:22.079991;M;2;1.0;2;2.757677;0.23798200000000003;s;living_room;living_room
3383;2007-10-27 08:58:22.317973;M;10;1.0;10;7.7353510000000005;0.14200400000000002;s;living_room;living_room
3384;2007-10-27 08:58:22.459977;M;11;1.0;11;2.02578;0.135994;s;living_room;living_room
3385;2007-10-27 08:58:22.595971;M;3;1.0;3;6.579535000000001;0.332961;s;living_room;living_room
3386;2007-10-27 08:58:22.928932;M;23;0.0;0;;0.137656;c;hallway_downstairs;living_room
3387;2007-10-27 08:58:23.066588;M;6;0.0;0;;0.053328;c;living_room;living_room
3388;2007-10-27 08:58:23.119916;M;1;0.0;0;;1.365841;c;living_room;living_room
3389;2007-10-27 08:58:24.485757;M;11;0.0;0;;0.35191100000000003;c;living_room;living_room
3390;2007-10-27 08:58:24.837668;M;2;0.0;0;;0.214983;c;living_room;living_room
3391;2007-10-27 08:58:25.052651;M;2;1.0;2;2.477328;1.865512;s;living_room;living_room
3392;2007-10-27 08:58:26.918163;M;7;1.0;7;1.04169;0.115982;s;living_room;living_room
3393;2007-10-27 08:58:27.034145;M;6;1.0;6;3.6151120000000003;0.11696000000000001;s;living_room;living_room
3394;2007-10-27 08:58:27.151105;M;11;1.0;11;1.2906030000000002;0.37887400000000004;s;living_room;living_room
3395;2007-10-27 08:58:27.529979;M;2;0.0;0;;0.42987400000000003;c;living_room;living_room
3396;2007-10-27 08:58:27.959853;M;7;0.0;0;;0.48185500000000003;c;living_room;living_room
3397;2007-10-27 08:58:28.441708;M;11;0.0;0;;0.301916;c;living_room;living_room
3398;2007-10-27 08:58:28.743624;M;11;1.0;11;6.466025;0.43188200000000004;s;living_room;living_room
3399;2007-10-27 08:58:29.175506;M;3;0.0;0;;0.8778180000000001;c;living_room;living_room
3400;2007-10-27 08:58:30.053324;M;10;0.0;0;;0.595933;c;living_room;living_room
3401;2007-10-27 08:58:30.649257;M;6;0.0;0;;4.388512;c;living_room;living_room
3402;2007-10-27 08:58:35.037769;M;6;1.0;6;2.001405;0.17188;s;living_room;living_room
3403;2007-10-27 08:58:35.209649;M;11;0.0;0;;1.829525;c;living_room;living_room
3404;2007-10-27 08:58:37.039174;M;6;1.0;6;0.130584;0.130584;s;living_room;living_room
3405;2007-10-27 08:58:37.169758;M;6;0.0;0;;1.8323960000000001;c;living_room;living_room
3406;2007-10-27 08:58:39.002154;M;6;0.0;0;;4.018311000000001;c;living_room;living_room
3407;2007-10-27 08:58:43.020465;M;11;1.0;11;2.1374;2.1374;s;living_room;living_room
3408;2007-10-27 08:58:45.157865;M;11;0.0;0;;3.1211510000000002;c;living_room;living_room
3409;2007-10-27 08:58:48.279016;M;10;1.0;10;3.8989290000000003;0.123988;s;living_room;living_room
3410;2007-10-27 08:58:48.403004;M;6;1.0;6;4.270815000000001;1.399599;s;living_room;living_room
3411;2007-10-27 08:58:49.802603;M;11;1.0;11;1.90348;1.90348;s;living_room;living_room
3412;2007-10-27 08:58:51.706083;M;11;0.0;0;;0.471862;c;living_room;living_room
3413;2007-10-27 08:58:52.177945;M;10;0.0;0;;0.49587400000000004;c;living_room;living_room
3414;2007-10-27 08:58:52.673819;M;6;0.0;0;;20.678368000000003;c;living_room;living_room
3415;2007-10-27 08:59:13.352187;M;10;1.0;10;2.6517760000000004;2.6517760000000004;s;living_room;living_room
3416;2007-10-27 08:59:16.003963;M;10;0.0;0;;48.873128;c;living_room;living_room
3417;2007-10-27 09:00:04.877091;M;11;1.0;11;2.289371;2.289371;s;living_room;living_room
3418;2007-10-27 09:00:07.166462;M;11;0.0;0;;0.22793600000000003;c;living_room;living_room
3419;2007-10-27 09:00:07.394398;M;11;1.0;11;2.5073100000000004;1.2976370000000002;s;living_room;living_room
3420;2007-10-27 09:00:08.692035;M;6;1.0;6;7.471958000000001;1.209673;s;living_room;living_room
3421;2007-10-27 09:00:09.901708;M;11;0.0;0;;1.396614;c;living_room;living_room
3422;2007-10-27 09:00:11.298322;M;11;1.0;11;1.965492;1.80651;s;living_room;living_room
3423;2007-10-27 09:00:13.104832;M;10;1.0;10;3.933936;0.158982;s;living_room;living_room
3424;2007-10-27 09:00:13.263814;M;11;0.0;0;;2.900179;c;living_room;living_room
3425;2007-10-27 09:00:16.163993;M;6;0.0;0;;0.8747750000000001;c;living_room;living_room
3426;2007-10-27 09:00:17.038768;M;10;0.0;0;;0.9669810000000001;c;living_room;living_room
3427;2007-10-27 09:00:18.005749;M;10;1.0;10;3.130916;3.130916;s;living_room;living_room
3428;2007-10-27 09:00:21.136665;M;10;0.0;0;;5.507632;c;living_room;living_room
3429;2007-10-27 09:00:26.644297;M;10;1.0;10;11.043638000000001;0.779074;s;living_room;living_room
3430;2007-10-27 09:00:27.423371;M;9;1.0;9;0.996098;0.996098;s;living_room;living_room
3431;2007-10-27 09:00:28.419469;M;9;0.0;0;;1.8151680000000001;c;living_room;living_room
3432;2007-10-27 09:00:30.234637;M;6;1.0;6;1.444752;1.444752;s;living_room;living_room
3433;2007-10-27 09:00:31.679389;M;6;0.0;0;;4.374117;c;living_room;living_room
3434;2007-10-27 09:00:36.053506;M;9;1.0;9;3.5782830000000003;1.6344290000000001;s;living_room;living_room
3435;2007-10-27 09:00:37.687935;M;10;0.0;0;;1.41789;c;living_room;living_room
3436;2007-10-27 09:00:39.105825;M;10;1.0;10;3.9030030000000004;0.525964;s;living_room;living_room
3437;2007-10-27 09:00:39.631789;M;9;0.0;0;;3.3770390000000003;c;living_room;living_room
3438;2007-10-27 09:00:43.008828;M;10;0.0;0;;1.7077300000000002;c;living_room;living_room
3439;2007-10-27 09:00:44.716558;M;10;1.0;10;1.681551;1.681551;s;living_room;living_room
3440;2007-10-27 09:00:46.398109;M;10;0.0;0;;0.9400620000000001;c;living_room;living_room
3441;2007-10-27 09:00:47.338171;M;10;1.0;10;6.705278000000001;6.705278000000001;s;living_room;living_room
3442;2007-10-27 09:00:54.043449;M;10;0.0;0;;4.438017;c;living_room;living_room
3443;2007-10-27 09:00:58.481466;M;10;1.0;10;1.009713;0.38588500000000003;s;living_room;living_room
3444;2007-10-27 09:00:58.867351;M;11;1.0;11;1.781524;0.623828;s;living_room;living_room
3445;2007-10-27 09:00:59.491179;M;10;0.0;0;;0.44187800000000005;c;living_room;living_room
3446;2007-10-27 09:00:59.933057;M;7;1.0;7;2.3553450000000002;0.5678420000000001;s;living_room;living_room
3447;2007-10-27 09:01:00.500899;M;8;1.0;8;2.564902;0.147976;s;living_room;living_room
3448;2007-10-27 09:01:00.648875;M;11;0.0;0;;1.6395270000000002;c;living_room;living_room
3449;2007-10-27 09:01:02.288402;M;7;0.0;0;;0.519856;c;living_room;living_room
3450;2007-10-27 09:01:02.808258;M;15;1.0;15;3.9668910000000004;0.23215100000000002;s;living_room;living_room
3451;2007-10-27 09:01:03.040409;M;16;1.0;16;3.0809290000000003;0.025392;s;kitchen;living_room
3452;2007-10-27 09:01:03.065801;M;8;0.0;0;;1.031964;c;living_room;living_room
3453;2007-10-27 09:01:04.097765;M;17;1.0;17;12.904467;1.025863;s;kitchen;kitchen
3454;2007-10-27 09:01:05.123628;M;11;1.0;11;1.7765000000000002;0.9977100000000001;s;living_room;living_room
3455;2007-10-27 09:01:06.121338;M;16;0.0;0;;0.653811;c;kitchen;living_room
3456;2007-10-27 09:01:06.775149;M;15;0.0;0;;0.124979;c;living_room;living_room
3457;2007-10-27 09:01:06.900128;M;11;0.0;0;;0.12196800000000001;c;living_room;living_room
3458;2007-10-27 09:01:07.022096;M;10;1.0;10;1.6775330000000002;0.604807;s;living_room;living_room
3459;2007-10-27 09:01:07.626903;M;6;1.0;6;4.432784;0.9477500000000001;s;living_room;living_room
3460;2007-10-27 09:01:08.574653;M;7;1.0;7;3.127149;0.124976;s;living_room;living_room
3461;2007-10-27 09:01:08.699629;M;10;0.0;0;;0.305255;c;living_room;living_room
3462;2007-10-27 09:01:09.004884;M;8;1.0;8;3.460684;1.187318;s;living_room;living_room
3463;2007-10-27 09:01:10.192202;M;9;1.0;9;1.8260640000000001;1.049712;s;living_room;living_room
3464;2007-10-27 09:01:11.241914;M;15;1.0;15;11.684795000000001;0.33590000000000003;s;living_room;living_room
3465;2007-10-27 09:01:11.577814;M;16;1.0;16;13.648338;0.123988;s;kitchen;living_room
3466;2007-10-27 09:01:11.701802;M;7;0.0;0;;0.316464;c;living_room;living_room
3467;2007-10-27 09:01:12.018266;M;9;0.0;0;;0.041421;c;living_room;living_room
3468;2007-10-27 09:01:12.059687;M;6;0.0;0;;0.40588100000000005;c;living_room;living_room
3469;2007-10-27 09:01:12.465568;M;8;0.0;0;;4.536664;c;living_room;living_room
3470;2007-10-27 09:01:17.002232;M;17;0.0;0;;5.924477;c;kitchen;living_room
3471;2007-10-27 09:01:22.926709;M;15;0.0;0;;1.4635980000000002;c;living_room;kitchen
3472;2007-10-27 09:01:24.390307;M;17;1.0;17;16.743111000000003;0.8358450000000001;s;kitchen;kitchen
3473;2007-10-27 09:01:25.226152;M;16;0.0;0;;11.888829000000001;c;kitchen;kitchen
3474;2007-10-27 09:01:37.114981;M;16;1.0;16;12.302900000000001;1.634068;s;kitchen;kitchen
3475;2007-10-27 09:01:38.749049;M;15;1.0;15;9.237158;2.384369;s;living_room;kitchen
3476;2007-10-27 09:01:41.133418;M;17;0.0;0;;3.618036;c;kitchen;kitchen
3477;2007-10-27 09:01:44.751454;M;17;1.0;17;11.278212;3.234753;s;kitchen;kitchen
3478;2007-10-27 09:01:47.986207;M;15;1.0;15;1.10775;1.10775;s;living_room;living_room
3479;2007-10-27 09:01:49.093957;M;15;0.0;0;;0.32392400000000005;c;living_room;living_room
3480;2007-10-27 09:01:49.417881;M;16;0.0;0;;6.611785;c;kitchen;kitchen
3481;2007-10-27 09:01:56.029666;M;17;0.0;0;;2.1851860000000003;c;kitchen;kitchen
3482;2007-10-27 09:01:58.214852;M;17;1.0;17;7.525234;7.525234;s;kitchen;kitchen
3483;2007-10-27 09:02:05.740086;M;17;0.0;0;;7.269652000000001;c;kitchen;kitchen
3484;2007-10-27 09:02:13.009738;M;17;1.0;17;14.489363;5.10691;s;kitchen;kitchen
3485;2007-10-27 09:02:18.116648;M;18;1.0;18;9.223484000000001;9.223484000000001;s;kitchen;kitchen
3486;2007-10-27 09:02:27.340132;M;18;0.0;0;;0.158969;c;kitchen;kitchen
3487;2007-10-27 09:02:27.499101;M;17;0.0;0;;0.131945;c;kitchen;kitchen
3488;2007-10-27 09:02:27.631046;M;18;1.0;18;3.8399530000000004;0.398741;s;kitchen;kitchen
3489;2007-10-27 09:02:28.029787;M;17;1.0;17;6.255476000000001;2.8333700000000004;s;kitchen;kitchen
3490;2007-10-27 09:02:30.863157;M;16;1.0;16;4.224826;0.607842;s;kitchen;kitchen
3491;2007-10-27 09:02:31.470999;M;18;0.0;0;;2.814264;c;kitchen;kitchen
3492;2007-10-27 09:02:34.285263;M;17;0.0;0;;0.731338;c;kitchen;kitchen
3493;2007-10-27 09:02:35.016601;M;17;1.0;17;10.48783;0.071382;s;kitchen;kitchen
3494;2007-10-27 09:02:35.087983;M;16;0.0;0;;0.925815;c;kitchen;kitchen
3495;2007-10-27 09:02:36.013798;M;16;1.0;16;2.111408;2.111408;s;kitchen;kitchen
3496;2007-10-27 09:02:38.125206;M;16;0.0;0;;7.379225000000001;c;kitchen;kitchen
3497;2007-10-27 09:02:45.504431;M;17;0.0;0;;1.641928;c;kitchen;kitchen
3498;2007-10-27 09:02:47.146359;M;17;1.0;17;2.117448;2.117448;s;kitchen;kitchen
3499;2007-10-27 09:02:49.263807;M;17;0.0;0;;0.758769;c;kitchen;kitchen
3500;2007-10-27 09:02:50.022576;M;17;1.0;17;1.127691;1.127691;s;kitchen;kitchen
3501;2007-10-27 09:02:51.150267;M;17;0.0;0;;0.498854;c;kitchen;kitchen
3502;2007-10-27 09:02:51.649121;M;17;1.0;17;2.5886080000000002;2.5886080000000002;s;kitchen;kitchen
3503;2007-10-27 09:02:54.237729;M;17;0.0;0;;1.860837;c;kitchen;kitchen
3504;2007-10-27 09:02:56.098566;M;17;1.0;17;3.0013910000000004;0.9737880000000001;s;kitchen;kitchen
3505;2007-10-27 09:02:57.072354;M;18;1.0;18;3.0135810000000003;2.027603;s;kitchen;kitchen
3506;2007-10-27 09:02:59.099957;M;17;1.0;17;2.9541350000000004;0.985978;s;kitchen;kitchen
3507;2007-10-27 09:03:00.085935;M;18;0.0;0;;1.9681570000000002;c;kitchen;kitchen
3508;2007-10-27 09:03:02.054092;M;17;0.0;0;;2.168966;c;kitchen;kitchen
3509;2007-10-27 09:03:04.223058;M;17;1.0;17;3.2603180000000003;1.069137;s;kitchen;kitchen
3510;2007-10-27 09:03:05.292195;M;18;1.0;18;6.3428640000000005;2.1911810000000003;s;kitchen;kitchen
3511;2007-10-27 09:03:07.483376;M;17;0.0;0;;2.1040050000000003;c;kitchen;kitchen
3512;2007-10-27 09:03:09.587381;M;17;1.0;17;4.047125;2.0476780000000003;s;kitchen;kitchen
3513;2007-10-27 09:03:11.635059;M;18;0.0;0;;1.9994470000000002;c;kitchen;kitchen
3514;2007-10-27 09:03:13.634506;M;17;1.0;17;0.37337600000000004;0.37337600000000004;s;kitchen;kitchen
3515;2007-10-27 09:03:14.007882;M;17;0.0;0;;1.222193;c;kitchen;kitchen
3516;2007-10-27 09:03:15.230075;M;17;1.0;17;1.7155470000000002;1.7155470000000002;s;kitchen;kitchen
3517;2007-10-27 09:03:16.945622;M;17;0.0;0;;0.8177660000000001;c;kitchen;kitchen
3518;2007-10-27 09:03:17.763388;M;17;1.0;17;11.16093;8.593636;s;kitchen;kitchen
3519;2007-10-27 09:03:26.357024;M;18;1.0;18;5.380512;2.567294;s;kitchen;kitchen
3520;2007-10-27 09:03:28.924318;M;17;0.0;0;;2.813218;c;kitchen;kitchen
3521;2007-10-27 09:03:31.737536;M;18;0.0;0;;1.252661;c;kitchen;kitchen
3522;2007-10-27 09:03:32.990197;M;18;1.0;18;2.870219;1.730528;s;kitchen;kitchen
3523;2007-10-27 09:03:34.720725;M;17;1.0;17;4.120856;1.139691;s;kitchen;kitchen
3524;2007-10-27 09:03:35.860416;M;18;0.0;0;;1.227652;c;kitchen;kitchen
3525;2007-10-27 09:03:37.088068;M;16;1.0;16;6.8541300000000005;1.2736480000000001;s;kitchen;kitchen
3526;2007-10-27 09:03:38.361716;M;15;1.0;15;2.724961;0.47986500000000004;s;living_room;kitchen
3527;2007-10-27 09:03:38.841581;M;17;0.0;0;;2.245096;c;kitchen;kitchen
3528;2007-10-27 09:03:41.086677;M;15;0.0;0;;2.855521;c;living_room;kitchen
3529;2007-10-27 09:03:43.942198;M;16;0.0;0;;0.557863;c;kitchen;kitchen
3530;2007-10-27 09:03:44.500061;M;16;1.0;16;1.059723;0.18395;s;kitchen;kitchen
3531;2007-10-27 09:03:44.684011;M;17;1.0;17;1.7795200000000002;0.875773;s;kitchen;kitchen
3532;2007-10-27 09:03:45.559784;M;16;0.0;0;;0.9037470000000001;c;kitchen;kitchen
3533;2007-10-27 09:03:46.463531;M;17;0.0;0;;27.700093000000003;c;kitchen;kitchen
3534;2007-10-27 09:04:14.163624;M;17;1.0;17;4.432037;1.538137;s;kitchen;kitchen
3535;2007-10-27 09:04:15.701761;M;18;1.0;18;9.420186000000001;2.8939000000000004;s;kitchen;kitchen
3536;2007-10-27 09:04:18.595661;M;17;0.0;0;;1.947537;c;kitchen;kitchen
3537;2007-10-27 09:04:20.543198;M;17;1.0;17;22.57382;4.578749;s;kitchen;kitchen
3538;2007-10-27 09:04:25.121947;M;18;0.0;0;;0.14700000000000002;c;kitchen;kitchen
3539;2007-10-27 09:04:25.268947;M;18;1.0;18;5.246499;5.246499;s;kitchen;kitchen
3540;2007-10-27 09:04:30.515446;M;18;0.0;0;;12.601572;c;kitchen;kitchen
3541;2007-10-27 09:04:43.117018;M;17;0.0;0;;6.603225;c;kitchen;kitchen
3542;2007-10-27 09:04:49.720243;M;17;1.0;17;29.677655;15.511378;s;kitchen;kitchen
3543;2007-10-27 09:05:05.231621;M;16;1.0;16;2.044452;2.044452;s;kitchen;kitchen
3544;2007-10-27 09:05:07.276073;M;16;0.0;0;;8.477408;c;kitchen;kitchen
3545;2007-10-27 09:05:15.753481;M;16;1.0;16;5.354563000000001;0.298916;s;kitchen;kitchen
3546;2007-10-27 09:05:16.052397;M;15;1.0;15;5.277666;0.93681;s;living_room;living_room
3547;2007-10-27 09:05:16.989207;M;14;1.0;14;7.751180000000001;1.150667;s;living_room;living_room
3548;2007-10-27 09:05:18.139874;M;13;1.0;13;19.653342000000002;1.258024;s;living_room;living_room
3549;2007-10-27 09:05:19.397898;M;17;0.0;0;;1.7101460000000002;c;kitchen;kitchen
3550;2007-10-27 09:05:21.108044;M;16;0.0;0;;0.22201900000000002;c;kitchen;kitchen
3551;2007-10-27 09:05:21.330063;M;15;0.0;0;;3.410324;c;living_room;living_room
3552;2007-10-27 09:05:24.740387;M;14;0.0;0;;1.1158940000000002;c;living_room;living_room
3553;2007-10-27 09:05:25.856281;M;10;1.0;10;1.0158660000000002;1.0158660000000002;s;living_room;living_room
3554;2007-10-27 09:05:26.872147;M;10;0.0;0;;6.591249;c;living_room;living_room
3555;2007-10-27 09:05:33.463396;M;10;1.0;10;1.9804510000000002;1.9804510000000002;s;living_room;living_room
3556;2007-10-27 09:05:35.443847;M;10;0.0;0;;2.3493690000000003;c;living_room;living_room
3557;2007-10-27 09:05:37.793216;M;13;0.0;0;;2.4113510000000002;c;living_room;living_room
3558;2007-10-27 09:05:40.204567;M;13;1.0;13;4.310804;4.310804;s;living_room;living_room
3559;2007-10-27 09:05:44.515371;M;13;1.0;13;2.3193550000000003;2.3193550000000003;s;living_room;living_room
3560;2007-10-27 09:05:46.834726;M;13;0.0;0;;3.12216;c;living_room;living_room
3561;2007-10-27 09:05:49.956886;M;13;1.0;13;2.728266;2.728266;s;living_room;living_room
3562;2007-10-27 09:05:52.685152;M;13;0.0;0;;0.745793;c;living_room;living_room
3563;2007-10-27 09:05:53.430945;M;13;1.0;13;3.6730120000000004;3.6730120000000004;s;living_room;living_room
3564;2007-10-27 09:05:57.103957;M;13;0.0;0;;0.267921;c;living_room;living_room
3565;2007-10-27 09:05:57.371878;M;13;1.0;13;3.8789460000000004;3.8789460000000004;s;living_room;living_room
3566;2007-10-27 09:06:01.250824;M;13;0.0;0;;2.073487;c;living_room;living_room
3567;2007-10-27 09:06:03.324311;M;13;1.0;13;4.378326;4.378326;s;living_room;living_room
3568;2007-10-27 09:06:07.702637;M;13;0.0;0;;2.064187;c;living_room;living_room
3569;2007-10-27 09:06:09.766824;M;13;1.0;13;1.4939220000000002;1.4939220000000002;s;living_room;living_room
3570;2007-10-27 09:06:11.260746;M;13;0.0;0;;3.313089;c;living_room;living_room
3571;2007-10-27 09:06:14.573835;M;13;1.0;13;3.113366;3.113366;s;living_room;living_room
3572;2007-10-27 09:06:17.687201;M;13;0.0;0;;0.7419520000000001;c;living_room;living_room
3573;2007-10-27 09:06:18.429153;M;13;1.0;13;2.2787200000000003;2.2787200000000003;s;living_room;living_room
3574;2007-10-27 09:06:20.707873;M;13;1.0;13;3.181168;3.181168;s;living_room;living_room
3575;2007-10-27 09:06:23.889041;M;13;0.0;0;;3.537395;c;living_room;living_room
3576;2007-10-27 09:06:27.426436;M;13;1.0;13;5.502466;5.502466;s;living_room;living_room
3577;2007-10-27 09:06:32.928902;M;13;0.0;0;;0.693934;c;living_room;living_room
3578;2007-10-27 09:06:33.622836;M;13;1.0;13;5.722648;5.722648;s;living_room;living_room
3579;2007-10-27 09:06:39.345484;M;13;0.0;0;;2.3703570000000003;c;living_room;living_room
3580;2007-10-27 09:06:41.715841;M;13;1.0;13;3.41805;3.41805;s;living_room;living_room
3581;2007-10-27 09:06:45.133891;M;13;0.0;0;;5.52649;c;living_room;living_room
3582;2007-10-27 09:06:50.660381;M;13;1.0;13;1.681532;1.681532;s;living_room;living_room
3583;2007-10-27 09:06:52.341913;M;13;0.0;0;;2.370365;c;living_room;living_room
3584;2007-10-27 09:06:54.712278;M;13;1.0;13;11.758803;11.758803;s;living_room;living_room
3585;2007-10-27 09:07:06.471081;M;13;0.0;0;;0.558857;c;living_room;living_room
3586;2007-10-27 09:07:07.029938;M;13;1.0;13;2.229401;2.229401;s;living_room;living_room
3587;2007-10-27 09:07:09.259339;M;13;0.0;0;;0.31589500000000004;c;living_room;living_room
3588;2007-10-27 09:07:09.575234;M;13;1.0;13;9.234087;5.942888;s;living_room;living_room
3589;2007-10-27 09:07:15.518122;M;10;1.0;10;1.628152;1.628152;s;living_room;living_room
3590;2007-10-27 09:07:17.146274;M;10;0.0;0;;1.6630470000000002;c;living_room;living_room
3591;2007-10-27 09:07:18.809321;M;13;0.0;0;;2.260425;c;living_room;living_room
3592;2007-10-27 09:07:21.069746;M;13;1.0;13;5.6598880000000005;5.6598880000000005;s;living_room;living_room
3593;2007-10-27 09:07:26.729634;M;13;0.0;0;;0.31132200000000004;c;living_room;living_room
3594;2007-10-27 09:07:27.040956;M;13;1.0;13;2.561197;2.561197;s;living_room;living_room
3595;2007-10-27 09:07:29.602153;M;13;0.0;0;;1.841525;c;living_room;living_room
3596;2007-10-27 09:07:31.443678;M;13;1.0;13;1.8135070000000002;1.8135070000000002;s;living_room;living_room
3597;2007-10-27 09:07:33.257185;M;13;0.0;0;;1.307704;c;living_room;living_room
3598;2007-10-27 09:07:34.564889;M;13;1.0;13;10.159799000000001;10.159799000000001;s;living_room;living_room
3599;2007-10-27 09:07:44.724688;M;13;0.0;0;;2.291361;c;living_room;living_room
3600;2007-10-27 09:07:47.016049;M;13;1.0;13;3.3050870000000003;3.3050870000000003;s;living_room;living_room
3601;2007-10-27 09:07:50.321136;M;13;0.0;0;;8.797566;c;living_room;living_room
3602;2007-10-27 09:07:59.118702;M;13;1.0;13;7.0120960000000006;7.0120960000000006;s;living_room;living_room
